template_id,display_name,category,category_mask,category_depth,sellable_status,baseline_price,max_buy_price,price_floor,price_ceiling,liquidity_tier,enabled,source,confidence,notes
OrnithopterMediumBoost_Unique_LessHeat_5_Schematic,OrnithopterMediumBoost_Unique_LessHeat_5_Schematic,schematics/vehicles,117637120,2,validated,12000,9600,12000,12000,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
OrnithopterMediumBoost_Unique_LessHeat_6,Steady Assault Boost Module Mk6,vehicles/ornithopter,100794368,2,validated,310000,248000,310000,310000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
OrnithopterMediumBoost_Unique_LessHeat_6_Schematic,Steady Assault Boost Module Mk6 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumChassis_5,Assault Ornithopter Chassis Mk5,vehicles/ornithopter,100794368,2,validated,58000,46400,58000,58000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumChassis_6,Assault Ornithopter Chassis Mk6,vehicles/ornithopter,100794368,2,validated,86000,68800,86000,86000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumEngine_5,Assault Ornithopter Engine Mk5,vehicles/ornithopter,100794368,2,validated,46000,36800,46000,46000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumEngine_6,Assault Ornithopter Engine Mk6,vehicles/ornithopter,100794368,2,validated,79000,63200,79000,79000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumGenerator_5,Assault Ornithopter Generator Mk5,vehicles/ornithopter,100794368,2,validated,46000,36800,46000,46000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumGenerator_6,Assault Ornithopter Generator Mk6,vehicles/ornithopter,100794368,2,validated,78000,62400,78000,78000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumHullBack_5,Assault Ornithopter Tail Mk5,vehicles/ornithopter,100794368,2,validated,63000,50400,63000,63000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumHullBack_6,Assault Ornithopter Tail Mk6,vehicles/ornithopter,100794368,2,validated,110000,88000,110000,110000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumHullFront_5,Assault Ornithopter Cockpit Mk5,vehicles/ornithopter,100794368,2,validated,63000,50400,63000,63000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumHullFront_6,Assault Ornithopter Cockpit Mk6,vehicles/ornithopter,100794368,2,validated,110000,88000,110000,110000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumHull_5,Assault Ornithopter Cabin Mk5,vehicles/ornithopter,100794368,2,validated,63000,50400,63000,63000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumHull_6,Assault Ornithopter Cabin Mk6,vehicles/ornithopter,100794368,2,validated,110000,88000,110000,110000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumInventory_5,Assault Ornithopter Storage Mk5,vehicles/ornithopter,100794368,2,validated,62000,49600,62000,62000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumLauncher_5,Assault Ornithopter Rocket Launcher Mk5,vehicles/ornithopter,100794368,2,validated,63000,50400,63000,63000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumLauncher_6,Assault Ornithopter Rocket Launcher Mk6,vehicles/ornithopter,100794368,2,validated,130000,104000,130000,130000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumLauncher_Unique_LargeExplosion_05_Schematic,Adept High-payload Rocket Module Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumLauncher_Unique_LargeExplosion_06_Schematic,Regis High-payload Rocket Module Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumLocomotion_5,Assault Ornithopter Wing Mk5,vehicles/ornithopter,100794368,2,validated,6900,5520,6900,6900,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumLocomotion_6,Assault Ornithopter Wing Mk6,vehicles/ornithopter,100794368,2,validated,12000,9600,12000,12000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterMediumLocomotion_Unique_Strafe_5,Hummingbird Wing Module Mk5,vehicles/ornithopter,100794368,2,validated,44000,35200,44000,44000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
OrnithopterMediumLocomotion_Unique_Strafe_5_Schematic,Hummingbird Wing Module Mk5 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
OrnithopterMediumLocomotion_Unique_Strafe_6,Hummingbird Wing Module Mk6,vehicles/ornithopter,100794368,2,validated,310000,248000,310000,310000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
OrnithopterMediumLocomotion_Unique_Strafe_6_Schematic,Hummingbird Wing Module Mk6 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportBoost_6,Carrier Ornithopter Thruster Mk6,vehicles/ornithopter,100794368,2,validated,110000,88000,110000,110000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportBoost_Unique_LessHeat_06,Steady Carrier Boost Module Mk6,vehicles/ornithopter,100794368,2,validated,310000,248000,310000,310000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
OrnithopterTransportBoost_Unique_LessHeat_06_Schematic,Steady Carrier Boost Module Mk6 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportChassis_6,Carrier Ornithopter Chassis Mk6,vehicles/ornithopter,100794368,2,validated,100000,80000,100000,100000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportEngine_6,Carrier Ornithopter Engine Mk6,vehicles/ornithopter,100794368,2,validated,79000,63200,79000,79000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportEngine_Unique_Speed_06_Schematic,Dragon Carrier Engine Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportGenerator_6,Carrier Ornithopter Generator Mk6,vehicles/ornithopter,100794368,2,validated,78000,62400,78000,78000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportHullBack_6,Carrier Ornithopter Tail Hull Mk6,vehicles/ornithopter,100794368,2,validated,120000,96000,120000,120000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportHullFront_6,Carrier Ornithopter Side Hull Mk6,vehicles/ornithopter,100794368,2,validated,120000,96000,120000,120000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportHull_6,Carrier Ornithopter Main Hull Mk6,vehicles/ornithopter,100794368,2,validated,120000,96000,120000,120000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportLocomotion_6,Carrier Ornithopter Wing Mk6,vehicles/ornithopter,100794368,2,validated,9800,7840,9800,9800,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
OrnithopterTransportLocomotion_Unique_Speed_6,Roc Carrier Wing,vehicles/ornithopter,100794368,2,validated,200000,160000,200000,200000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
OrnithopterTransportLocomotion_Unique_Speed_6_Schematic,Roc Carrier Wing Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
PartialStabilizationBelt,Planar Suspensor Belt,tools/utility,50462720,2,validated,8800,7040,8800,8800,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
PlantFiber,PlantFiber,resources/raw,16842752,2,validated,25,20,25,25,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=21
Plastone,Plastone,resources/refined,16908288,2,validated,10,8,10,10,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
PortableLight,Personal Light,unknown,0,0,validated,950,760,950,950,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
PowerGenerator_Patent,Fuel-Powered Generator,building/patents,134348800,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
PowerPack,PowerPack,tools/utility,50462720,2,validated,123,123,123,123,high,true,live-test,moderate,validated via order 5 live purchase and settlement; disabled by default after heuristic seed rollback; reviewed seed set for DASH artificial Exchange populator
PowerPack2,PowerPack2,tools/utility,50462720,2,validated,450,360,450,450,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
PowerPack3,Power Pack Mk4,tools/utility,50462720,2,validated,11000,8800,11000,11000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
PowerPack4,PowerPack4,tools/utility,50462720,2,validated,450,360,450,450,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
PowerPack5,PowerPack5,tools/utility,50462720,2,validated,450,360,450,450,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=3
PowerPack6,Power Pack Mk3,tools/utility,50462720,2,validated,4100,3280,4100,4100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
PowerPack7,Power Pack Mk5,tools/utility,50462720,2,validated,15000,12000,15000,15000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
PowerPack_Unique_PoisRadMitigation_06,Purifier Power Pack,tools/utility,50462720,2,validated,430000,344000,430000,430000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
PowerPack_Unique_PoisRadMitigation_06_Schematic,Purifier Power Pack Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
PowerPack_Unique_Regen_01,Old Sparky Mk1,tools/utility,50462720,2,validated,4200,3360,4200,4200,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1; unique_schematic=yes
PowerPack_Unique_Regen_01_Schematic,Old Sparky Mk1 Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
PowerPack_Unique_Regen_02,Old Sparky Mk2,tools/utility,50462720,2,validated,11000,8800,11000,11000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2; unique_schematic=yes
PowerPack_Unique_Regen_02_Schematic,Old Sparky Mk2 Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
PowerPack_Unique_Regen_03,Old Sparky Mk3,tools/utility,50462720,2,validated,22000,17600,22000,22000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
PowerPack_Unique_Regen_03_Schematic,Old Sparky Mk3 Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
PowerPack_Unique_Regen_04,Old Sparky Mk4,tools/utility,50462720,2,validated,45000,36000,45000,45000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
PowerPack_Unique_Regen_04_Schematic,Old Sparky Mk4 Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
PowerPack_Unique_Regen_05,Young Sparky Mk5,tools/utility,50462720,2,validated,200000,160000,200000,200000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
PowerPack_Unique_Regen_05_Schematic,Young Sparky Mk5 Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
PowerPack_Unique_Regen_06,Young Sparky Mk6,tools/utility,50462720,2,validated,430000,344000,430000,430000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
PowerPack_Unique_Regen_06_Schematic,Young Sparky Mk6 Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Radiation_Suit,Radiation Suit Mk4,unknown,0,0,validated,121400,97120,121400,121400,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Radiation_Suit_T5,Radiation Suit Mk5,unknown,0,0,validated,351491,281192,351491,351491,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Radiation_Suit_T6,Radiation Suit Mk6,unknown,0,0,validated,483698,386958,483698,483698,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Rapier,House Rapier,weapons/melee,67174400,2,validated,9600,7680,9600,9600,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Rapier_0,Adept Rapier,weapons/melee,67174400,2,validated,16000,12800,16000,16000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Rapier_3,Regis Rapier,weapons/melee,67174400,2,validated,39000,31200,39000,39000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
RepairStation_Patent,Repair Station Patent,building/patents,134348800,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
RepairTool,RepairTool,tools/mining,50397184,2,validated,450,360,450,450,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=2
RepairTool3,Welding Torch Mk3,tools/utility,50462720,2,validated,3300,2640,3300,3300,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
RepairTool5,RepairTool5,tools/mining,50397184,2,validated,450,360,450,450,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=2
RespawnBeacon,RespawnBeacon,tools/utility,50462720,2,validated,450,360,450,450,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=4
RocketAmmo,Rocket,vehicles/parts,100859904,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
RocketLauncher_2,Regis Missile Launcher,weapons/ranged,67239936,2,validated,87000,69600,87000,87000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
RocketLauncher_Unique_Homing_06,The Ancient Way,weapons/ranged,67239936,2,validated,483400,806800,483400,806800,low,true,dune.exchange+midpoint-floor,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes; game_file_price=160000; price_floor=50pct_between_game_file_and_dune_exchange; price_ceiling=dune.exchange averagePrice
RocketLauncher_Unique_Homing_06_Schematic,The Ancient Way Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SMG_Unique_LargeMag_02,Legion Tattoo,weapons/ranged,67239936,2,validated,13000,10400,13000,13000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2; unique_schematic=yes
SMG_Unique_LargeMag_02_Schematic,Legion Tattoo Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
SMG_Unique_LargeMag_03,Seb's Kisser,weapons/ranged,67239936,2,validated,24000,19200,24000,24000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
SMG_Unique_LargeMag_03_Schematic,Seb's Kisser Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SMG_Unique_LargeMag_04,Ironwatch Special,weapons/ranged,67239936,2,validated,53000,42400,53000,53000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
SMG_Unique_LargeMag_04_Schematic,Ironwatch Special Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SMG_Unique_LargeMag_05,Relentless,weapons/ranged,67239936,2,validated,82000,65600,82000,82000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
SMG_Unique_LargeMag_05_Schematic,Relentless Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SMG_Unique_LargeMag_06,A Dart for Every Man,weapons/ranged,67239936,2,validated,120000,96000,120000,120000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
SMG_Unique_LargeMag_06_Schematic,A Dart for Every Man Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SaguaroResourceRaw,Agave Seeds,resources/raw,16842752,2,validated,15,12,15,15,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SandbikeBoost_0,Scrap Sandbike Booster,vehicles/sandbike,100728832,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
SandbikeBoost_2,SandbikeBoost_2,vehicles/sandbike,100728832,2,validated,1800,1440,1800,1800,medium,true,local-bootstrap,moderate,heuristic category and price; disabled until real price validation; observed_count=3; reviewed seed set for DASH artificial Exchange populator
SandbikeBoost_3,Sandbike Booster Mk3,vehicles/sandbike,100728832,2,validated,17000,13600,17000,17000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SandbikeBoost_4,Sandbike Booster Mk4,vehicles/sandbike,100728832,2,validated,39000,31200,39000,39000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SandbikeBoost_5,Sandbike Booster Mk5,vehicles/sandbike,100728832,2,validated,65000,52000,65000,65000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SandbikeBoost_6,Sandbike Booster Mk6,vehicles/sandbike,100728832,2,validated,110000,88000,110000,110000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandbikeBoost_Unique_LessHeat_2,Night Rider Sandbike Boost Mk2,vehicles/sandbike,100728832,2,validated,35000,28000,35000,35000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2; unique_schematic=yes
SandbikeBoost_Unique_LessHeat_3,Night Rider Sandbike Boost Mk3,vehicles/sandbike,100728832,2,validated,71000,56800,71000,71000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
SandbikeBoost_Unique_LessHeat_4,Night Rider Sandbike Boost Mk4,vehicles/sandbike,100728832,2,validated,130000,104000,130000,130000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
SandbikeBoost_Unique_LessHeat_5,Night Rider Sandbike Boost Mk5,vehicles/sandbike,100728832,2,validated,210000,168000,210000,210000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
SandbikeBoost_Unique_LessHeat_6,Night Rider Sandbike Boost Mk6,vehicles/sandbike,100728832,2,validated,310000,248000,310000,310000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
SandbikeChassis_0,SandbikeChassis_0,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeChassis_1,SandbikeChassis_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=2
SandbikeChassis_2,Sandbike Chassis Mk2,vehicles/sandbike,100728832,2,validated,4100,3280,4100,4100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
SandbikeChassis_3,Sandbike Chassis Mk3,vehicles/sandbike,100728832,2,validated,9100,7280,9100,9100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SandbikeChassis_4,Sandbike Chassis Mk4,vehicles/sandbike,100728832,2,validated,26000,20800,26000,26000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SandbikeChassis_5,Sandbike Chassis Mk5,vehicles/sandbike,100728832,2,validated,49000,39200,49000,49000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SandbikeChassis_6,Sandbike Chassis Mk6,vehicles/sandbike,100728832,2,validated,85000,68000,85000,85000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandbikeChoamBoostHeatEfficient2_Schematic,Night Rider Sandbike Boost Mk3 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SandbikeChoamBoostHeatEfficient3_Schematic,Night Rider Sandbike Boost Mk4 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SandbikeChoamBoostHeatEfficient4_Schematic,Night Rider Sandbike Boost Mk5 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SandbikeChoamBoostHeatEfficient5_Schematic,Night Rider Sandbike Boost Mk6 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandbikeEngine_0,SandbikeEngine_0,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
SandbikeEngine_1,SandbikeEngine_1,vehicles/sandbike,100728832,2,validated,900,720,900,900,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=3
SandbikeEngine_2,Sandbike Engine Mk2,vehicles/sandbike,100728832,2,validated,2900,2320,2900,2900,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
SandbikeEngine_3,Sandbike Engine Mk3,vehicles/sandbike,100728832,2,validated,5100,4080,5100,5100,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
SandbikeEngine_4,Sandbike Engine Mk4,vehicles/sandbike,100728832,2,validated,14000,11200,14000,14000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
SandbikeEngine_5,Sandbike Engine Mk5,vehicles/sandbike,100728832,2,validated,30000,24000,30000,30000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
SandbikeEngine_6,Sandbike Engine Mk6,vehicles/sandbike,100728832,2,validated,51000,40800,51000,51000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
SandbikeEngine_Unique_Speed_1,Mohandis Sandbike Engine Mk1,vehicles/sandbike,100728832,2,validated,5800,4640,5800,5800,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1; unique_schematic=yes
SandbikeEngine_Unique_Speed_1_Schematic,Mohandis Sandbike Engine Mk1 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
